Year,Max,min
2006,30.2,16.5875
2007,30.5166666666667,15.8166666666667
2008,30.5454545454545,15.4416666666667
2009,30.7666666666667,14.6727272727273
2010,29.4333333333333,16.1333333333333
2011,31.0272727272727,16.8571428571429
2012,30.3285714285714,16.05
2013,29.8545454545455,17.1285714285714
2014,30.95,16.9
2015,31.775,16.6333333333333
2016,30.725,16.95
2017,31.025,16.3083333333333
2018,30.5,16.6416666666667
2019,30.725,17.625
2020,30.9,17.1666666666667
